655	783	783	784	783	784	783	784	783	784	783	784	783	784	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	690	691	692	693	690	691	692	693	690	691	692	693	690	691	692	693	690	691	692	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
687	751	617	618	619	620	617	618	619	620	617	618	619	620	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	722	789	789	725	722	789	789	725	722	789	789	725	722	789	789	725	722	789	789	725	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	25	28	29	0	0	0	0	0	0	0	0	30	31	26	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	428	428	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
623	783	649	650	651	652	649	650	651	652	649	650	651	652	625	0	0	0	0	0	0	0	0	0	0	0	0	264	621	264	0	0	0	0	0	0	0	0	0	562	562	562	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	25	56	57	60	61	28	29	0	0	0	0	30	31	62	63	58	59	26	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	631	631	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655	751	681	682	683	684	681	682	683	684	681	682	683	684	657	0	0	0	0	0	0	0	0	0	0	0	0	264	685	264	0	0	0	0	0	0	0	0	0	562	562	562	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	488	488	488	488	488	488	488	488	0	0	0	488	488	488	488	488	488	488	488	488	25	56	57	0	0	0	0	60	61	28	29	30	31	62	63	0	0	0	0	58	59	26	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	363	363	363	363	363	363	363	363	363	363	363	363	363	363	363	363	363	363	363	363	0	396	663	663	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655	783	713	714	715	716	713	714	715	716	713	714	715	716	689	28	29	0	0	0	0	0	0	0	0	0	0	264	717	264	28	29	0	0	0	0	0	0	0	562	562	562	562	0	0	0	0	0	24	25	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	60	61	62	63	0	0	0	0	0	0	0	0	58	59	26	27	284	285	286	284	285	286	284	285	286	284	285	286	284	285	286	284	285	286	284	285	286	284	285	286	284	285	286	423	424	425	423	424	425	423	424	425	423	424	425	423	424	425	423	424	425	423	424	425	0	396	695	695	396	0	0	0	0	0	0	0	0	0	0	0	0	324	325	326	327	328	329	330	0
687	751	617	618	619	620	617	618	619	620	617	618	619	620	625	60	61	28	29	0	0	0	0	0	0	0	0	264	621	264	60	61	28	29	0	0	0	0	0	562	562	562	562	0	0	0	24	25	56	57	60	61	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	488	488	488	488	488	488	488	488	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	59	316	520	318	316	520	318	316	520	318	316	520	318	316	520	318	316	520	318	316	520	318	316	520	318	316	520	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	727	727	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
623	783	649	650	651	652	649	650	651	652	649	650	651	652	657	0	0	60	61	28	29	0	0	0	0	0	0	264	653	264	0	0	60	61	28	29	0	0	0	562	562	562	562	0	24	25	56	57	0	0	0	0	60	61	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	488	488	488	488	488	488	488	488	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	349	350	348	349	350	348	349	350	348	349	350	348	349	350	348	349	350	348	349	350	348	349	350	348	349	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	264	264	631	631	264	264	264	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655	751	681	682	683	684	681	682	683	684	681	682	683	684	689	0	0	0	0	60	61	28	29	0	0	0	0	264	685	264	0	0	0	0	60	61	28	29	0	562	562	562	562	25	56	57	0	0	0	0	0	0	0	0	60	61	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	721	264	823	824	825	663	663	823	824	825	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
687	783	713	714	715	716	713	714	715	716	713	714	715	716	505	506	264	505	506	264	505	506	264	505	506	264	505	506	717	505	506	264	505	506	264	451	452	451	452	451	452	451	452	451	451	452	451	452	451	452	451	452	451	452	451	452	521	522	521	522	521	522	521	522	521	522	521	522	521	522	521	522	521	522	521	522	521	522	521	522	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	883	882	264	855	264	857	695	695	855	264	857	264	166	167	166	167	166	167	166	167	166	167	166	167	166	167	166	167	166
749	750	749	750	749	750	749	750	749	750	749	750	749	750	537	538	539	537	538	539	537	538	539	537	538	539	537	538	539	537	538	539	537	538	539	483	484	483	484	483	484	483	484	483	483	484	483	484	483	484	483	484	483	484	483	484	745	746	747	748	745	746	747	748	745	746	747	748	745	746	747	748	745	746	747	748	745	746	747	748	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	915	914	264	887	888	889	727	727	887	888	889	264	198	199	198	199	198	199	198	199	198	199	198	199	198	199	198	199	198


